"ACCELX","ACCELY","ACCELZ","ANALOGINPUT1","ANALOGINPUT2","ANALOGIP1","ANALOGIP2","BACKUPBATTERYVOLTAGE","CELLID","CRANKON","CREATEDTIMESTAMP","DEFLEVEL","DEFQUALITY","DEFTANKCAPACITY","DIGITALINPUTSTATUS","DIGITALIPSTATUS","FUEL","FUELLEVEL1","FUELLEVEL2","GPSACCURACYALT","GPSACCURACYLAT","GPSACCURACYLONG","GPSALT","GPSCOURSEANGLE","GPSDISTANCE","GPSDISTANCEIN","GPSFIX","GPSLAT","GPSLATDIR","GPSLONG","GPSLONGDIR","GPSSIGNALQUALITY","GSMNETWORKTYPE","GYROX","GYROY","GYROZ","HEADERTIMESTAMP","HEADER_PACKET_STATUS","ID","IGNITIONON","LAC","MNC","NMRNEIGHBOURING1CELLID","NMRNEIGHBOURING2CELLID","NMRNEIGHBOURING3CELLID","NMRNEIGHBOURING4CELLID","NOOFFUELTANKS","NOOFSATAVAILABLEFORFIX","NOOFSATFORFIX","ODOMETER","PACKETSTATUS","PRIMARYFUELTANKCAPACITY","RESERVED1","RESERVED2","RESERVED3","SECONDARYFUELTANKCAPACITY","VEHICLEBATTERYVOLTAGE","VEHICLESPEED","VIN"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:59:52.2","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:59:52.2","0","1311172893","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:59:42.2","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:59:42.2","0","1311172342","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:59:32.197","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:59:32.197","0","1311171996","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:59:22.197","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:59:22.197","0","1311171839","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:59:12.2","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:59:12.2","0","1311171263","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:59:02.196","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:59:02.196","0","1311171006","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:58:52.196","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:58:52.196","0","1311170282","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:58:42.195","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:58:42.195","0","1311169883","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:58:32.196","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:58:32.196","0","1311169491","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:58:22.195","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:58:22.195","0","1311168903","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:58:12.194","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:58:12.194","0","1311168111","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:58:02.194","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:58:02.194","0","1311167727","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:57:52.194","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:57:52.194","0","1311166945","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:57:42.196","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:57:42.196","0","1311166317","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:57:32.193","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:57:32.193","0","1311166084","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:57:22.192","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:57:22.193","0","1311165370","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:57:12.193","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:57:12.193","0","1311164645","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:57:02.192","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:57:02.192","0","1311164014","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:56:52.188","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:56:52.188","0","1311163275","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:56:42.186","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:56:42.186","0","1311162876","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:56:32.185","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:56:32.185","0","1311162373","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:56:22.185","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:56:22.185","0","1311162137","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:56:12.184","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:56:12.184","0","1311161300","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:56:02.184","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:56:02.184","0","1311161036","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:55:52.18","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:55:52.18","0","1311160075","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:55:42.18","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:55:42.18","0","1311159631","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:55:32.178","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:55:32.178","0","1311159378","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:55:22.178","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:55:22.178","0","1311159124","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:55:12.177","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:55:12.177","0","1311158358","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:55:02.177","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:55:02.177","0","1311158066","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:54:52.18","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:54:52.18","0","1311157316","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:54:42.176","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:54:42.176","0","1311156832","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:54:32.176","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:54:32.176","0","1311156290","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:54:22.173","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:54:22.173","0","1311155980","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:54:12.172","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:54:12.172","0","1311155535","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:54:02.179","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:54:02.18","0","1311155039","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:53:52.169","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:53:52.17","0","1311154591","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:53:42.169","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:53:42.169","0","1311154207","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:53:32.169","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:53:32.169","0","1311153776","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:53:22.169","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:53:22.169","0","1311153336","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:53:12.168","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:53:12.168","0","1311152786","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:53:02.169","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:53:02.169","0","1311152371","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:52:52.166","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:52:52.167","0","1311151747","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:52:42.166","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:52:42.166","0","1311151359","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:52:32.166","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:52:32.166","0","1311150769","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:52:22.167","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:52:22.167","0","1311150104","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:52:12.165","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:52:12.165","0","1311149795","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:52:02.165","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:52:02.165","0","1311149514","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:51:52.168","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:51:52.168","0","1311148676","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:51:42.164","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:51:42.164","0","1311147946","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:51:32.164","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:51:32.164","0","1311147213","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:51:22.16","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:51:22.161","0","1311146774","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:51:12.162","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:51:12.162","0","1311146069","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:51:02.16","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:51:02.16","0","1311145790","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:50:52.158","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:50:52.158","0","1311145163","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:50:42.157","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:50:42.157","0","1311144798","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:50:32.157","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:50:32.157","0","1311144400","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:50:22.156","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:50:22.157","0","1311143931","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
"-83.04","22.1","-25.74","","","22800","36600","","null","1","2023-05-12 14:50:12.16","","","","","15","","146.4","575.8","49706.75","3711.9","20823.67","6.3411777E7","285.0","","771.0","0","168.1282241","null","4.7433716","null","59.0","","29.69","11.29","-5.97","2023-05-12 14:50:12.16","0","1311143304","0","null","","null","null","null","null","2","","12","442996932","76","687","","","","675","","0.0","CVACCLD0000000045"
"-70.15","-81.78","10.84","","","40800","21500","","null","0","2023-05-12 14:50:02.164","","","","","4","","485.1","23.5","49356.37","42403.27","19904.2","1.904243653E9","239.0","","962.0","0","27.8439292","null","176.4863568","null","48.0","","52.35","97.89","-16.05","2023-05-12 14:50:02.164","0","1311143028","1","null","","null","null","null","null","2","","3","944706088","76","5490","","","","1360","","0.0","CVACCLD0000000045"
"62.35","82.95","-29.64","","","8500","37300","","null","1","2023-05-12 14:49:52.144","","","","","5","","375.0","547.8","28996.25","7445.66","64525.62","2.51081038E8","13.0","","217.0","1","91.1298659","null","90.5783308","null","9.0","","94.11","86.55","-9.28","2023-05-12 14:49:52.144","0","1311142419","0","null","","null","null","null","null","2","","10","647941561","72","5496","","","","1150","","0.0","CVACCLD0000000045"
"-88.94","87.53","-1.05","","","22800","17600","","null","0","2023-05-12 14:49:42.14","","","","","0","","347.7","214.7","2270.46","21584.74","20934.01","5.55262151E8","37.0","","29.0","1","69.6317094","null","121.5013721","null","111.0","","75.89","9.57","8.84","2023-05-12 14:49:42.14","0","1311142115","1","null","","null","null","null","null","2","","1","587738593","76","2570","","","","2595","","0.0","CVACCLD0000000045"
"-7.03","95.34","-78.29","","","21900","12800","","null","1","2023-05-12 14:49:32.136","","","","","13","","274.7","503.2","41766.03","21414.97","51161.79","2.20371929E8","130.0","","151.0","0","34.2573196","null","168.0753461","null","114.0","","-96.16","57.0","86.26","2023-05-12 14:49:32.136","0","1311141715","0","null","","null","null","null","null","2","","7","34938671","76","5195","","","","7002","","0.0","CVACCLD0000000045"
"75.23","-19.75","35.46","","","40900","10800","","null","1","2023-05-12 14:49:22.116","","","","","11","","125.0","632.4","29822.38","63175.46","44424.72","6.61304402E8","164.0","","560.0","1","151.5868931","null","121.2468234","null","80.0","","7.57","76.84","-69.68","2023-05-12 14:49:22.116","0","1311141036","0","null","","null","null","null","null","2","","19","674164071","76","4249","","","","3748","","0.0","CVACCLD0000000045"
"-23.03","34.35","12.25","","","42300","31400","","null","0","2023-05-12 14:49:12.103","","","","","11","","550.2","542.0","30831.43","34114.01","59256.92","4.71405601E8","130.0","","81.0","0","129.1513729","null","2.806326","null","4.0","","-32.11","82.69","-69.29","2023-05-12 14:49:12.103","0","1311140404","0","null","","null","null","null","null","2","","15","967514817","76","5830","","","","2780","","0.0","CVACCLD0000000045"
"30.56","-83.46","51.2","","","19400","3800","","null","1","2023-05-12 14:49:02.091","","","","","12","","421.4","0.0","3811.36","43807.24","48642.17","1.510828803E9","271.0","","251.0","1","3.4136542","null","16.2457904","null","9.0","","41.03","59.31","-49.91","2023-05-12 14:49:02.091","0","1311140088","1","null","","null","null","null","null","1","","7","83286641","72","5930","","","","0","","0.0","CVACCLD0000000045"
"-19.47","-15.59","42.42","","","24700","900","","null","0","2023-05-12 14:48:52.079","","","","","12","","39.1","0.0","9422.87","14935.33","55287.93","6.837724E7","262.0","","47.0","0","127.7766292","null","6.3309712","null","126.0","","-60.36","29.59","10.4","2023-05-12 14:48:52.079","0","1311139457","1","null","","null","null","null","null","1","","13","596564319","72","4419","","","","0","","0.0","CVACCLD0000000045"
"-71.17","16.63","29.75","","","34000","29600","","null","0","2023-05-12 14:48:42.068","","","","","10","","558.1","445.3","50628.85","11354.83","46149.58","1.475726224E9","216.0","","128.0","0","118.3119439","null","93.6608417","null","146.0","","17.52","-4.11","95.24","2023-05-12 14:48:42.068","0","1311139042","0","null","","null","null","null","null","2","","7","787290775","72","4834","","","","4776","","0.0","CVACCLD0000000045"
